"","ix","prolific_id","condition","task.input.a_input","task.input.b_input","feedback","correct"
"106",133,"60422e525042bc0615f57583","comp_const","When the eggs have one strip it stays the same when it has two strips it will be two more when it has 3 strips it goes up two .","When thy have dots they loss bars .If it has two dots two bars a lost .","It was a fun and different survey and I liked it a lot.",2
"107",134,"6150c827a75af626fd34d8fc","comp_mult_reverse","if there are more lines than dots it will increase in size. if there are more dots than lines it will decrease in size. an equal number of dots and lines will results in no change","the lines are multiplicative ","no thank you ",2
"108",135,"612706016683ef8d601ab900","comp_mult","middle line means no change and the two on the outside add 2 extra bars","middle dot adds one the left dot minus one and the right down minus 3","na",2
"109",136,"6048cd6bae925308a37a5e75","comp_const","1 strip on an egg will not produce any result more than 1 stripe always adds two segments to the stick length","The balls decrease the length of the stick as per the number of balls present on the eggs. For stripes>1 the length of the stick is increased by two segments","None",1
"110",137,"5ee625b0e1640f3738d8a5b6","comp_mult_reverse","spots reduce length by one and stripes adds by one","spots make the length shorter by 1-1 and each srtipe over 1 adds one eg 2 stripes adds 1 3 adds 2","none",1
"111",138,"61479f6bca6b3384a1023632","comp_mult","At least 2 stripes seen on a magic egg will lengthen the sticks by 2.","Each dot on the magic eggs gets rid of a section of the stick but 2 or more stripes still adds two sections as before.","No questions. ",3
"112",139,"5c63e773f9b6300001c9ce20","comp_const","Magic eggs with more than one stripe can have an effect on the length of the sticks.","The number of spots on a magic egg determines by how many components a stick will shrink. The number of stripes determines by how many components of a length the stick will elongate. If there are spots and stripes on a given egg the effect of the spots takes precedence over the stripes.","No.",1
"113",140,"616032d21a16435a9ef61c93","comp_mult","the number of lines is the number of time the segment number is multiplied e.g 1 line=x1 2 linesx2 3 lines=x3","same as before. except the number of dots reduces the multiplication factor.","Id be interested to know what the actual rule was.",6
"114",141,"61083d35fd7444959d84f283","comp_mult","The number of lines in the egg is the factor by which the number of stick segments multiplies. for example 2 egg lines the stick segments multiplies by 2.","The egg lines are the multiplying factor and the egg dots are a subtraction factor. So if you start with an egg with 3 lines and 1 dot you multiply the sticks by 3 and subtract 1.","no",10
"115",142,"5fbba080d884e1d04debebb9","comp_mult","The number of segments (i.e. total length) correlates with the number of sticks. If you have an odd numer your segments will be added such that there are odd segments. This is why when an egg with three sticks only increased the length by two sticks to keep the length odd","I think the number of spots and stripes matter for the overall length. If the are more spots than stripes the length of the stick diminishess if there is an equal number no change detected.","This is a really tricky task. The contrast in colours hurt my eyes a bit too.",1
"116",143,"5c9a532039138e00179a4f7a","comp_mult_reverse","I think if the dots are contained in a line then it means you dont lose segments. if a dot appears outside a line then you lose the amount value of the dots in segments. if dots and segments match and dots are on lines and theres no difference in value then no change ","the red line multiplies it?  and the dots either add or subtract them?","really interesting! was fascinated trying to figure it out! ",5
"117",144,"615bf214a1e078163ac4fc3b","comp_mult","It multiplies the stick length by the number of lines in the egg","Multiply by the number of lines and then subtract the number of dots","It was a really different type of experiment which I enjoyed. I am interested in the results of this to see if I am right! ",7
"118",145,"5b082f3d61cde20001b6706e","comp_const","It multiplies by the number of lines on the egg and the original stick","The number of dots indicate how many sticks will be taken away.","Interesting survey",3
"119",146,"5c50567dddf94000017cf46d","comp_mult_reverse","The stripes may matter more than the dots .","more than 1 stripe causes the length to increase. ","No.",4
"120",147,"5baab2941156920001986d2b","comp_mult_reverse","some of these magic eggs are magnetic","the stripes mean how many boxes will remain. ","no ",4
"121",148,"612790352d8f05c1c9d01001","comp_const","one line in egg has nil effect on length of stick  two lines in an egg doubles the length of  a stick ( which has 2 blocks originally associated with it)  three lines in an egg triples the length of a stick ( which has one block currently associated with it)  ( unsure as of yet as to whether the length of the sticks were different to above would the eggs still have the same properties of eg doubling and tripling length of stick ","one dot and one line in egg reduces length of stick by one block 2 dots and one line reduces length of stick by 2 blocks 3 dots and one line reduces length of stick by 3 blocks.","unsure if Ive answered correctly ",6
"122",149,"5f765d6a853bd40f49799ab1","comp_const","You multiply the length of the stick by the number of stripes on each magic egg.","You subtract the number of dots on each magic egg from the sticks. Its possible you still multiply by the stripes by cant be confirmed as all examples only had one stripe.","I enjoyed it. ",11
"123",150,"5f4b6e0114b99101ba69e5ae","comp_const","the eggs can only add 2 blocks of length which is why the first egg did not add anything and the third egg only added 2 blocks of length was because the single stripe does not add any length. This would mean only 2 stripes add length so if there were an egg with 4 stripes it would add 4 blocks of length.","I believe that every 2 stripes bars of length are added. When there are dots on the egg the bars length are subtracted depending on the number of dot.","The experiment was difficult.",2
"124",151,"5f8ed1c0d144ff0750c5c426","comp_mult_reverse","the dots in the circle a related to the number of blocks in the strip. If one bar in the circle you reduce the strip by the number of dots. If three bars in the circle you add to the strip by the number of dots. If there are two bars in the circle the number in the strip should be the same as number of dots","I feel like my first guess was completely incorrect and I have no idea what the bars or circles in the magic eggs do to the strips","I wish I was smarter and could figure out the logic of these eggs",2
"125",152,"6159dfbdd9d4b9b1e8957fc0","comp_const","The length is multiplied by the amount of stripes on the magic egg. 1 stripe remains the same 2 stripes doubles the length and 3 stripes triples the length","The number of dots is how many lengths is removed. 1 dot removes 1 segment 2 dots removes 2 segments and 3 dots removes 3","No ",4
"126",153,"5cd8996bdf739100011b1f3e","comp_const","The first egg did nothing.  The second egg with 2 stripes made the stick grow by 2.  The third egg made the stick grow by 2.","The dots make the stick shorter.","It was interesting.",2
"127",154,"5ee68f115b2240401d54114b","comp_const","Number of stripes multiplied by number of blocks = new number of blocks. E.g. 1 stripe x 3 blocks = 3.  then 2 stripes x 2 blocks = 4.","Stripes x blocks then the balls takeaway. E.g. 1 stripe x 3 = 3 minus 3 balls = 0","none",9
"128",155,"5c4792a53fa2f8000186d844","comp_mult","The magic eggs above two and three - add two lines. ","This now is more difficult - I am uncertain for this one. ","NA",0
"129",156,"5c28efb626e55d0001a685b1","comp_const","stripes do not increase the length of the sticks","spots take away sections of sticks 1 spot takes away 1 section 2 spots takes away 2 sections etc","It would be interesting to know what it was testing  ",1
"130",157,"5fce85f6b054b20d5dbf4a1e","comp_mult","Eggs with stripes that equal or exceed the lenght of the stick increase the lenght of the stick by 2 when they come into contact","Eggs with a number of stripes that are equel to or higher than the length of the stick increase the length by 2. While each dot decreases the length by 1.","No",1
"131",158,"5eda1ab8acd3f65b5f474957","comp_const","It multiplies by the amount of stripes present","The eggs with the dots decrease the sticks","no ",3
"132",159,"5f2955a116fd780276fa37e9","comp_mult_reverse","WHEN THE EGG HAS ONE STRIPE IT CAUSES THE STICKS TO DISAPPEAR ALL TOGETHER WHEN THERE IS TWO STRIPES THE STICKS STAY THE SAME AND WHEN THERE IS THREE STRIPES IT REMOVES ONE STICK","THE FOURTH EGG CAUSES THE STICKS TO STAY THE SAME AMOUNT. THE FIFTH EGG CAUSES THE STICKS TO MULTIPLY BY TWO AND THE SIXTH EGG CAUSES THE STICKS TO LOSE TWO.","I have no further comments.",2
"133",160,"60fd20c8047509fa826021fc","comp_mult_reverse","Equal amount of sticks and spots cause no change. More sticks than spots cause the length to increase and less sticks than spots cause the length to decrease.","the amount of sticks determines how much the length increases by eg if there are three sticks the length will multiply by three.","NA",3
"134",161,"592c3abc7d3b760001a287b7","comp_mult_reverse","3 dots means the sticks disappear 2 dots means 2 sticks 1 dot means add another stick.","Times the number of stripes by the number of sticks to get the number of sticks when they touch.","no",3
"135",162,"61530d287ad99f144578cc26","comp_mult_reverse","If there are 2 more sticks than there are dots this adds 1 segment to the stick. If the stick to dot ratio is the same the stick stays the same length and if there are more dots than sticks the stick gets shorter","The amount of blocks after merging is the amount of blocks to start with multiplied by the amount of sticks","Very difficult",3
"136",163,"562a52d2c8ffc2000f5139dd","comp_mult_reverse","It appears that the dots make the sticks shorter 3 dots made 3 segments of stick disappear the lines seem to make sticks longer but they are weaker two lines could only increase one segment of stick so a line may increase half a segment? This works on the assumption that the dots and lines cancel each other out since in second example two dots and two lines made no change to stick","A line increases a stick by half a segment if it is an odd number of lines and a full segment if it is an even number of lines. A dot cancels out a line and a line cancels out a dot a dot decreases a stick by a full segment","I enjoyed it",2
"137",164,"614713288cea66f64d6dd79b","comp_mult_reverse","The amount of lines touching 1 dot will equal the amount of segments in the stick i.e. if a dot is touching 2 lines then the stick will be made of 2 segments If multiple dots are touching a line the stick reduces to 0 segments ","times the original segment by the number of lines and minus a segment for each dot ","NA",10
"138",165,"5f36ba1b5efc210b15d8a1fc","comp_mult_reverse","How many dots lie on top of a line","The lines multiplied by the number of segments on the stick minus the number of dots","No.",9
"139",166,"5dd40f2db2204f3ee690f9f9","comp_mult","The number of sticks in the egg has to be larger than the number of segments. ","I now think that sticks in the eggs mean addition but that dots in the eggs mean subtraction of the number of segments","Usually Im fairly good at these types of tasks but I found this one confusing and that made me feel a bit frustrated! Perhaps I didnt spend long enough on it or Im a bit tired today. Also I found the long text of instructions at the beginning hard to absorb. Anyway it was still engaging for me!",4
"140",167,"5f1db717e2aa497071780d33","comp_const","the number of lines on the egg causes the degree of how long the stick grows (i.e: 2 lines doubles the length 3 lines triple 1 does nothing or multiplies by 1)","The dots on a egg will decrese the length of a branch by 1 unit and then after that the number of lines will be what the length is multiplied by as shown in the first description (1 line multiply by 1 2 lines multiply by 2","na",6
"141",168,"5bf571c7d944c300012629cf","comp_mult","over 1 stick doubles the length","no matter the sticks 1 dot doubles 2 dots do nothing 3 or more remove the length","na",1
"142",169,"596e1cc639e9d00001b7bb84","comp_mult_reverse","3 dots makes the line shorter 2 dots leaves the line the same lengh 1 dot increases the line ","1 line on the egg makes the stick stay the same 2 lines doubles the lengh 3 lines adds 2 to the lengh ","no none ",2
"143",170,"615f2d67574095fe86bfe619","comp_mult","One stick keeps it all the same 2 or more sticks add on 2 blocks","1 stick with any amount of eggs will take away the blocks 2 sticks with any eggs will do nothing and any more will add ","I hope I did alright. ",0
"144",171,"5b83093a3c137500019982b6","comp_mult_reverse","The number of dots on the eggs vs the number of lines on the eggs determines what will happen to the length of the stick.   If the dots outnumber the lines on the egg then the stick will lose however many dots are on the egg.  If the lines outnumber the dots on the egg then the stick will gain however many dots are on the egg.  If both match then nothing happens to the stick.","If the lines on the egg are equal to or greater than the segments of the stick then the stick will gain two segments.","As the test carried on and I saw more combinations of shapes on the eggs I began to have more questions. Maybe I was over thinking this? Im still unsure what the connections are. Oh well! Either way thank you for this early morning study it was a good one.",3
"145",172,"5ad07b06a010190001b35393","comp_mult","My approximate guess is that the number of sticks equals the amount the length of the stick is times by. ie. 1block + 3 sticks = 3 blocks","If the magic egg is touching the stick it is multiplied if its not touching it counts against it.","It seemed confusing to read the full statement and then answering the questions was a lot to remember would have been easier if it was broke into two sections.",5
"146",173,"611c0a8b9a0378d0b648aa0f","comp_mult_reverse","Equal dots and lines leave the sticks unchanged. More lines than dots adds sticks. More dots than lines removes sticks.","Multiply the number of lines by sticks and that is how many sticks. Then subtract the amount of dots. That is your final answer of how many sticks","I still have no clue how they work.",9
"147",174,"61328d86962e07ac2cfa1b95","comp_mult_reverse","If there are more dots than lines the stick will reduce. If the number of dots and lines are the same the stick will stay the same. If the number of dots is less than the number of lines the stick will increase","If there is one line the stick stays the same. If there are two lines the stick doubles. If there are three lines the stick triples.","No",0
"148",175,"610844a211110bcaa4876966","comp_const","Not sure at all. Odd  even numbered lines in the eggs might have something to do with the way the sticks change. ","How ever many dots there are within the egg you would subtract the same number of sticks after the egg hits it. ","The initial questions were VERY confusing and didnt make sense at all. ",2
"149",176,"5f5e95555356a774edb7b5bc","comp_mult","An egg with more than 1 stripe adds 2 blocks.","the dots make the line shorter by their number and the lines increase the ladder when above 1.","I felt like I needed more tests to work it out.",2
"150",177,"5f27f72385b08703d1d81197","comp_mult_reverse","However many lines and dots there are affects the outcome. A magic egg with the same amount of lines and dots as the sticks does not add or subtract. a magic egg that has a dot with more lines than sticks adds the same amount (as the number of dots) onto the stick. A magic egg with less lines the the stick and more dots subtracts the same amount of sticks equal to however many dots there are.","If the number of lines in the magic egg are less than the stick then the stick will stay the same. If the number of lines in the magic egg are the same as the stick then the stick number is doubled. If the number of lines in the magic egg are more than the stick then more is added to the stick so that the lines and stick are the same amount.","No.",1
"151",178,"5c3723564f2e52000177698d","comp_mult","That two or more lines on the eggs makes the sticks longer by 2 sections","Two or more lines on the eggs makes the sticks add two to their length but only if there is one spot on them.","No",4
"152",179,"61006c7ded56391a96ff75a5","comp_const","I think the number of lines corresponds to the percentage of stick length there will be. Each line is worth 100. So one line means 100 of the three sticks meaning it doesnt change. Secondly two lines mean 200 so the two sticks double to four. Lastly three lines mean 300 so one stick triples to three.","I still think the lines on the eggs mean the amount the sticks are increasing but with one line the sticks remain the same by showing 100 of what was there. The dots subtract one block for each dot.","NA",11
"153",180,"5ea4397b9b06662614d6e4f6","comp_mult_reverse","The number of black dots determines the number of segments. In this case the sticks seem to be irrellevant in determining how many segments there will be","The number of sticks are used as a multiplier for the number of initial segments. If there are 2 initial segments 2 multiplied by 2 sticks is 4 total segments as a result. Furthermore 1 initial segment multiplied by 3 sticks is 3 total segments as a result.","I now realise that the number of sticks will be multiplied by the number of segments and then the number of black dots will be subtracted from the new total of segments. Example 3 sticks 2 black dots and 3 segments. You will multiply 3 by 3 which is 9 and then subtract 2 from 9 to get 7 total segments. ",7
"154",181,"6077dd4c0a8ff92267e84b6e","comp_const","The number of stripes correlates to how many times the original number of segments multiplies by.","The stripe does not appear to have any effect but the spots correlate to how many segments are taken away.","no.",10
"155",182,"60479017de62c4000aa25dd5","comp_mult_reverse","The number of dot extends the length of the stick by the number of dots. This is true in all three tests. ","my guess is wrong I am now confused","no",3
"156",183,"5cdbd587763dd00019702450","comp_mult_reverse","I currently dont understand the relationship between the spots lines and the lenght change","Is the relationship stick will time lenght 3 unless their are magic eggs then they will reduce the times by 1 for each magic egg.","Nope",3
"157",184,"5f3931fdadbc8945a3bb166f","comp_mult_reverse","More lines than dots increases the length of the stick.","Even numbers of lines double the length of the sticks.","none",3
"158",185,"612537a07969bc6fb1d5d070","comp_const","The number of segments on the original stick multiplied by the number of stripes on the egg gives you the new number of segments (1x3=3 2x2=4 3x1=3)","Number of segments multiplied by number of lines minus number of spots.","Good experiment",11
